semnatic_similarity_with_src,sentiment_analysis_with_src,sentence_entropy,bert-score,summary_score
0.906224847,1,3.459431619,0.754705071,0.869520366
0.866131127,1,3.321928095,0.804426074,0.767383695
0.71667856,0,3.584962501,0.709975362,0.767383695
0.694032013,0,2.584962501,0.578286529,0.269727528
0.840795219,0,2.321928095,0.756247699,0.592324436
0.792256594,0,3.700439718,0.686352551,0.767383695
0.79807061,1,3,0.721678793,0.767383695
0.864788473,0,3.459431619,0.740738332,0.599668324
0.891370595,0,3.969815782,0.844270229,0.869520366
0.874584198,1,3.277613437,0.789008141,0.599668324
0.894387186,0,3.700439718,0.799770415,0.869520366
0.89530766,1,3.277613437,0.838215888,0.869520366
0.807075143,1,3.546593564,0.756578028,0.767383695
0.736360788,0,3.121928095,0.686326742,0.464122891
0.914275646,1,3.321928095,0.712831616,0.592324436
0.875326157,1,3,0.662070155,0.601856232
0.858802617,0,2.807354922,0.758802474,0.599668324
0.839217544,1,3.584962501,0.774786353,0.869520366
0.886596143,0,3.169925001,0.797661543,0.599668324
0.864784777,0,3,0.695956051,0.599668324
0.811997235,0,3.169925001,0.736400723,0.601856232
0.719220877,1,3.169925001,0.659059286,0.872211576
0.765841007,1,3.169925001,0.726333618,0.349634767
0.776554346,0,2.947702779,0.550467014,0.556236327
0.793603897,0,3,0.622572303,0.767383695
0.861611664,0,3.664497779,0.828125536,0.869520366
0.742569506,1,2.807354922,0.709881246,0.869520366
0.822005987,0,3.169925001,0.760793686,0.221532077
0.658104718,1,2.321928095,0.746140301,0.556236327
0.817393661,1,3,0.696556568,0.592324436
0.969166696,0,3.807354922,0.846201658,0.869520366
0.622949243,0,2.807354922,0.576244771,0.221532077
0.902806282,1,2.807354922,0.806976676,0.601856232
0.863993466,1,3.584962501,0.67002815,0.556236327
0.752514899,1,2.807354922,0.713432789,0.599668324
0.762406409,0,2.584962501,0.619844735,0.599668324
0.839027464,0,3.584962501,0.676840663,0.405639619
0.689655066,1,2.807354922,0.681116402,0.316336036
0.91470325,0,3.969815782,0.799807072,0.869520366
0.832821608,1,3,0.682410359,0.767383695
0.79334259,0,3,0.724853396,0.405639619
0.823617518,0,3.321928095,0.685851634,0.592324436
0.799737513,0,3.277613437,0.69936645,0.556236327
0.918450177,1,3.169925001,0.837583661,0.599668324
0.848390341,0,2.807354922,0.793789506,0.767383695
0.87177974,0,3.321928095,0.808655202,0.599668324
0.809152782,0,2.807354922,0.689238012,0.352907121
0.769360244,1,3.277613437,0.722762644,0.767383695
0.726979196,0,3.321928095,0.696391582,0.556236327
0.900425911,1,3.277613437,0.731793225,0.599668324
0.89139837,0,3.459431619,0.799904823,0.869520366
0.885380328,1,3.277613437,0.845824003,0.767383695
0.847271979,1,3.321928095,0.732247472,0.869520366
0.86068356,0,3,0.712816417,0.869520366
0.866619349,1,2.807354922,0.774091244,0.767383695
0.783367813,0,2.807354922,0.668105423,0.221532077
0.878231347,0,3.459431619,0.74147737,0.767383695
0.903961658,1,3,0.726524293,0.869520366
0.723592877,1,2.807354922,0.559661269,0.269727528
0.671006441,0,3,0.595028698,0.221532077
0.782647669,1,3.584962501,0.734563887,0.599668324
0.81159246,1,3.39274741,0.574044049,0.213728592
0.855030119,0,3.546593564,0.684322834,0.221532077
0.874898434,0,3,0.719236732,0.221532077
0.800791979,0,3.277613437,0.78736937,0.526093841
0.795436621,1,3.459431619,0.717000306,0.464122891
0.802384853,0,3.235926351,0.708291948,0.767383695
0.815069556,1,3.169925001,0.662182331,0.316336036
0.847551644,1,3,0.704003274,0.869520366
0.714256048,0,3,0.772217274,0.869520366
0.931256771,1,3.700439718,0.85575217,0.869520366
0.736290455,1,2,0.62705934,0.316336036
0.70261848,0,2.584962501,0.678531945,0.767383695
0.798972964,1,3.671601428,0.637004793,0.213728592
0.852135658,0,3.459431619,0.73641181,0.221532077
0.859966218,1,3.807354922,0.712395787,0.869520366
0.901134074,1,2.807354922,0.672117054,0.767383695
0.894785106,1,3,0.82438308,0.221532077
0.628551066,0,3,0.629688144,0.221532077
0.893012464,1,2.807354922,0.756185353,0.869520366
0.826689541,1,2.584962501,0.705195069,0.919477642
0.715480387,1,2.584962501,0.640966952,0.556236327
0.686707377,0,1.584962501,0.666900218,0.767383695
0.853524983,1,3.169925001,0.730037451,0.599668324
0.887441039,1,3.664497779,0.685478866,0.601856232
0.9245556,1,3.700439718,0.769043088,0.869520366
0.210816339,0,1,0.190197036,0.221532077
0.907358468,0,2.584962501,0.810709178,0.869520366
0.846571982,0,3.625,0.721727729,0.767383695
0.901673853,1,4.087462841,0.844021082,0.767383695
0.805292428,1,3.459431619,0.763944447,0.601856232
0.673231542,0,2.521640636,0.576068163,0.221532077
0.777441978,0,3.418295834,0.683616698,0.221532077
0.88240087,0,2.584962501,0.755558193,0.592324436
0.835833967,0,3.664497779,0.789356172,0.352907121
0.698424637,0,2.584962501,0.540721297,0.221532077
0.913246214,1,3,0.77551043,0.601856232
0.788757205,0,3.584962501,0.690666437,0.767383695
0.907904923,1,3.169925001,0.753483176,0.767383695
0.845237374,0,3.969815782,0.76278317,0.869520366
0.743705213,1,3.521640636,0.770945847,0.599668324
0.898584425,0,2.321928095,0.667790055,0.556236327
0.922655761,0,3.584962501,0.809055507,0.316336036
0.817843735,0,3.321928095,0.611632347,0.601856232
0.747434735,1,3.277613437,0.730863512,0.869520366
0.692934215,0,3,0.710467935,0.767383695
0.841521204,1,3.321928095,0.749309063,0.599668324
0.920185804,1,3.39274741,0.831373751,0.869520366
0.715731204,0,3.459431619,0.659161747,0.869520366
0.861395419,1,4.05881389,0.76414746,0.269727528
0.892638087,1,3,0.798061907,0.767383695
0.922248721,0,3.321928095,0.7928496,0.601856232
0.90839082,0,3.459431619,0.776571095,0.869520366
0.770464122,1,1.584962501,0.725690722,0.601856232
0.796531916,1,2.321928095,0.693655312,0.592324436
0.847528875,0,3.277613437,0.750090361,0.601856232
0.633335948,1,3,0.702033341,0.200108826
0.815448761,1,3.459431619,0.743736804,0.592324436
0.801268637,1,3,0.56845355,0.316336036
0.818479419,1,3.459431619,0.676712692,0.364498526
0.772183955,1,3.905764585,0.653040469,0.213728592
0.884012938,1,2.807354922,0.804332256,0.601856232
0.841799736,1,3.807354922,0.746110141,0.869520366
0.927000761,1,3.969815782,0.837264895,0.869520366
0.907709181,1,3.700439718,0.722665489,0.599668324
0.951427996,1,3.807354922,0.863596082,0.869520366
0.874256372,1,4,0.82985723,0.767383695
0.859165907,1,3.277613437,0.774965882,0.869520366
0.826189756,0,2,0.743925512,0.526093841
0.749966264,0,3.700439718,0.666996777,0.869520366
0.782258332,1,3.321928095,0.825450182,0.767383695
0.834840775,0,3.121928095,0.699277282,0.221532077
0.792064726,1,2.584962501,0.572677135,0.767383695
0.814000547,0,3.321928095,0.759773195,0.599668324
0.761238217,0,2.807354922,0.593884289,0.213728592
0.896351159,0,2.807354922,0.855524719,0.767383695
0.817788959,1,3.584962501,0.74674052,0.601856232
0.876582921,0,3.584962501,0.7083655,0.364498526
0.819622874,1,2.807354922,0.676616251,0.767383695
0.858326554,0,3.584962501,0.690906644,0.869520366
0.713310719,0,3.664497779,0.639006913,0.221532077
0.617183864,0,2.807354922,0.644775093,0.767383695
0.717802644,1,3,0.715621471,0.464122891
0.843207061,0,3.459431619,0.70434761,0.767383695
0.724790275,0,3.700439718,0.717194617,0.221532077
0.896358192,0,2.807354922,0.72262758,0.526093841
0.696190357,1,3,0.631229937,0.599668324
0.841818929,1,3.700439718,0.674502492,0.767383695
0.880421638,0,3.251629167,0.762945652,0.767383695
0.935411692,1,3.584962501,0.843625486,0.767383695
0.83333683,0,3.121928095,0.790284097,0.767383695
0.882983327,0,3.664497779,0.813151479,0.869520366
0.84373951,0,3.906890596,0.727641404,0.767383695
0.97016716,1,3.75,0.894852281,0.767383695
0.76675576,0,3.251629167,0.679738402,0.599668324
0.8041448,0,3.169925001,0.718078375,0.767383695
0.801648974,1,3.75,0.669221997,0.349634767
0.733274639,0,3.621928095,0.62877959,0.405639619
0.786274016,0,2.807354922,0.73630482,0.464122891
0.541120172,0,2.584962501,0.631125927,0.364498526
0.783967614,0,3.773557262,0.71800226,0.556236327
0.928351641,0,2.807354922,0.632379055,0.767383695
0.88382858,0,4.087462841,0.772605538,0.869520366
0.864289582,1,3.700439718,0.72871691,0.599668324
0.619915307,0,3,0.658802807,0.767383695
0.873829186,0,3.321928095,0.806819499,0.869520366
0.895163476,0,2.807354922,0.789220095,0.767383695
0.784065008,0,3.906890596,0.65718323,0.599668324
0.81673038,0,3.584962501,0.699003994,0.767383695
0.745542169,1,3.807354922,0.739868939,0.869520366
0.811671615,1,3.418295834,0.784876764,0.201786727
0.746490538,0,2.321928095,0.838653624,0.869520366
0.893558145,1,3.584962501,0.757705092,0.869520366
0.80557555,1,3.169925001,0.662101448,0.526093841
0.788843691,0,3.169925001,0.732457697,0.767383695
0.861038566,1,3.39274741,0.754913747,0.869520366
0.824085891,1,3.418295834,0.702415407,0.349634767
0.479782552,0,0,0.634922266,0.200108826
0.957102656,1,2.321928095,0.842685282,0.869520366
0.81113559,0,3.807354922,0.699265122,0.869520366
0.665097833,1,3.277613437,0.717107713,0.601856232
0.914740503,1,3,0.730759859,0.869520366
0.906171143,0,4,0.810044527,0.767383695
0.856252193,1,3.584962501,0.748806894,0.601856232
0.748473048,1,3.418295834,0.742460668,0.601856232
0.799037278,0,3.169925001,0.764725804,0.767383695
0.884348929,1,3.418295834,0.838303983,0.767383695
0.932136118,0,3.121928095,0.769511104,0.601856232
0.923035085,0,3.546593564,0.861285388,0.599668324
0.848733842,0,3.169925001,0.707909822,0.592324436
0.812445104,0,3.321928095,0.763657987,0.316336036
0.719911277,0,3,0.651463211,0.869520366
0.857018709,0,3.546593564,0.749246478,0.869520366
0.100322515,0,0,0.219241753,0.221532077
0.708881974,0,3.584962501,0.79780668,0.464122891
0.81613493,1,3.418295834,0.666325808,0.221532077
0.730327129,1,2.807354922,0.744258821,0.405639619
0.882031798,0,3.169925001,0.663352609,0.352907121
0.925106049,1,3.546593564,0.818369269,0.767383695
0.791465223,1,3,0.784842432,0.352907121
0.86587292,1,3.169925001,0.735547423,0.767383695
0.828935385,1,3,0.686192453,0.869520366
0.851458013,0,3.121928095,0.6984393,0.869520366
0.923740685,1,3.169925001,0.759603024,0.869520366
0.721786499,1,3,0.624036252,0.601856232
0.851778924,1,4,0.773955822,0.592324436
0.674242377,1,3.807354922,0.672351956,0.201786727
0.817743361,0,3.169925001,0.694775105,0.869520366
0.921486914,0,3.459431619,0.716381013,0.869520366
0.73422271,0,3.807354922,0.691339374,0.221532077
0.654718995,0,3,0.589253604,0.221532077
0.637869179,0,2.807354922,0.624562919,0.767383695
0.966549158,0,4.05881389,0.874023676,0.869520366
0.804855585,1,3.852168724,0.728212416,0.869520366
0.916501999,1,3.584962501,0.77077347,0.869520366
0.768968165,0,3.321928095,0.703364849,0.767383695
0.901943207,1,3.584962501,0.825735867,0.364498526
0.704103351,1,3,0.754075408,0.221532077
0.892760992,1,3.459431619,0.799996436,0.22024557
0.859670579,0,3.169925001,0.748958409,0.556236327
0.869129896,0,3.121928095,0.711886823,0.869520366
0.766330898,0,2.321928095,0.609794497,0.221532077
0.916872442,1,3.584962501,0.777082264,0.919477642
0.799934566,0,3.321928095,0.639706969,0.599668324
0.939402997,0,3.875,0.766755283,0.919477642
0.543355167,1,3.459431619,0.638027787,0.221532077
0.766640604,1,2.321928095,0.653309464,0.556236327
0.846051633,1,3,0.749371767,0.592324436
0.809001088,1,3.321928095,0.809849381,0.869520366
0.661976099,1,3.584962501,0.668554485,0.592324436
0.9427737,1,3.807763576,0.843941748,0.767383695
0.855161369,0,3.459431619,0.690152287,0.869520366
0.869205892,0,3.277613437,0.761428595,0.599668324
0.852088332,0,4,0.714722037,0.599668324
0.960720956,1,3,0.848216772,0.464122891
0.696347058,1,3.169925001,0.658011854,0.349634767
0.851519942,1,3.459431619,0.804908514,0.592324436
0.791290462,0,3,0.67117703,0.526093841
0.815743029,0,3,0.673840523,0.599668324
0.760480225,0,3.169925001,0.655672133,0.601856232
0.891221464,1,2.807354922,0.74526459,0.869520366
0.760911703,1,3.584962501,0.707802296,0.599668324
0.739404976,0,3.169925001,0.719664335,0.767383695
0.893995404,1,3.121928095,0.707538903,0.201786727
0.716529131,0,3.418295834,0.710077524,0.221532077
0.73842901,0,2.584962501,0.558926284,0.213728592
0.861138642,1,2.807354922,0.810820639,0.767383695
0.946925342,1,4.169925001,0.775288165,0.869520366
0.857402205,1,3.459431619,0.783831239,0.869520366
0.842045486,1,3.690116518,0.756230295,0.221532077
0.57288748,1,2.947702779,0.538098335,0.204765752
0.800577104,0,3.321928095,0.764085114,0.352907121
0.902963102,0,3.700439718,0.734716415,0.599668324
0.512895703,0,3.321928095,0.555176795,0.213728592
0.91378051,0,2.807354922,0.785876453,0.592324436
0.75758791,0,3.321928095,0.662666142,0.592324436
0.830465257,0,2.321928095,0.730989456,0.767383695
0.818521261,0,1,0.691269517,0.599668324
0.817538798,0,3.321928095,0.783242643,0.526093841
0.928117812,0,3.251629167,0.747254133,0.464122891
0.704762936,0,3.39274741,0.650159538,0.601856232
0.79412663,0,3,0.672093391,0.221532077
0.788297474,1,3.169925001,0.768203676,0.869520366
0.718562543,1,2.321928095,0.688608885,0.221532077
0.708219469,0,2.947702779,0.725578964,0.599668324
0.903941393,1,3.807354922,0.743204534,0.601856232
0.846223772,1,3.584962501,0.840589523,0.221532077
0.49312073,0,3.169925001,0.613217056,0.601423383
0.74718672,1,3,0.633018911,0.599668324
0.860808194,1,3,0.717604637,0.767383695
0.829777956,0,4,0.688684762,0.767383695
0.767552376,0,3.459431619,0.741514206,0.869520366
0.784197867,1,3,0.733548999,0.592324436
0.906572759,1,3.277613437,0.860152602,0.599668324
0.792891324,0,3.169925001,0.706991792,0.592324436
0.819596171,1,2.807354922,0.69483453,0.592324436
0.804765105,1,3.321928095,0.63370961,0.352907121
0.850730836,0,2.947702779,0.726128936,0.869520366
0.751805365,0,3.459431619,0.7329368,0.767383695
0.708356798,0,3.875,0.702109158,0.221532077
0.703110754,1,3.321928095,0.563041329,0.349634767
0.963160872,1,3.459431619,0.795775712,0.919477642
0.75114888,0,2.807354922,0.777770221,0.767383695
0.841726005,1,3.169925001,0.77591455,0.526093841
0.788247108,1,2.321928095,0.663383603,0.201786727
0.875756562,0,2.947702779,0.789850414,0.767383695
0.925310433,1,3.499227547,0.810004473,0.869520366
0.871976554,1,3.700439718,0.776978612,0.767383695
0.643006086,1,2.947702779,0.533843637,0.204765752
0.683975875,1,2.321928095,0.581443846,0.599668324
0.868950486,0,3.700439718,0.7365641,0.202781677
0.767946422,0,1.584962501,0.459304959,0.213728592
0.766139507,1,3.169925001,0.727931261,0.592324436
0.87662971,1,3.418295834,0.81222707,0.767383695
0.822401583,1,3.169925001,0.675926805,0.767383695
0.757688046,1,2.321928095,0.586813867,0.592324436
0.877188146,0,3.277613437,0.775049865,0.767383695
0.857094526,0,3.664497779,0.884459376,0.869520366
0.772705853,0,2.321928095,0.777612865,0.556236327
0.846154034,0,2.947702779,0.700265825,0.352907121
0.334914923,0,3,0.39609766,0.202781677
0.900220931,0,3.700439718,0.767134368,0.767383695
0.82292372,0,3.584962501,0.758220136,0.221532077
0.821904778,1,1,0.627099156,0.601856232
0.871269345,0,3.321928095,0.811195612,0.919477642
0.901283085,0,2.75,0.738544762,0.767383695
0.768196046,1,3.459431619,0.786992967,0.869520366
0.819572449,0,3.321928095,0.684038758,0.599668324
0.874558866,0,3,0.771841109,0.869520366
0.807317138,0,3.807354922,0.7015962,0.221532077
0.835959554,0,3.700439718,0.746156394,0.767383695
0.853328109,1,3.169925001,0.762032032,0.22024557
0.891506016,0,3.640223929,0.836816549,0.767383695
0.803078115,0,3,0.718411267,0.601856232
0.861638188,0,4.05881389,0.770897567,0.364498526
0.922552407,1,3.321928095,0.769094825,0.919477642
0.903976381,0,3,0.74636513,0.767383695
0.824111462,0,2.584962501,0.688019276,0.221532077
0.916540921,1,3.807354922,0.815395832,0.767383695
0.743592501,0,2.807354922,0.730130196,0.316336036
0.703789771,0,3.459431619,0.607552171,0.316336036
0.625248373,0,3,0.694480836,0.526093841
0.827372372,1,3.459431619,0.689730942,0.869520366
0.880060017,1,2.807354922,0.761822581,0.869520366
0.936774552,1,3.640223929,0.844007075,0.599668324
0.863693178,1,3.807354922,0.779911935,0.869520366
0.783868432,0,2.807354922,0.678814352,0.767383695
0.88174814,1,3.584962501,0.823505878,0.869520366
0.908608973,1,3.664497779,0.812740624,0.869520366
0.787427485,1,3,0.68167758,0.349634767
0.727456152,1,3,0.705486536,0.526093841
0.815540075,1,3.459431619,0.630386412,0.221532077
0.797499359,1,3.773557262,0.668148398,0.316336036
0.89131397,1,3.121928095,0.822607458,0.869520366
0.505232513,0,3,0.419560552,0.221532077
0.887901366,1,3.169925001,0.698698997,0.349634767
0.894286573,1,3.700439718,0.827831805,0.767383695
0.829950511,1,3.640223929,0.819244564,0.599668324
0.775901794,1,3.169925001,0.75470835,0.767383695
0.92408824,1,4.247927513,0.815105259,0.869520366
0.845366299,0,3.906890596,0.749851167,0.869520366
0.598978341,1,3.321928095,0.775671899,0.767383695
0.624396622,1,2.807354922,0.621875525,0.221532077
0.842344105,1,3.169925001,0.679583788,0.767383695
0.837205648,1,3,0.734739244,0.767383695
0.869321585,0,2.584962501,0.618282557,0.869520366
0.916406572,0,4.121928095,0.852374136,0.601856232
0.935631216,0,3.321928095,0.77067852,0.869520366
0.870607674,0,3,0.815604508,0.869520366
0.928985059,0,3.459431619,0.796536326,0.869520366
0.715331733,0,3.584962501,0.645847082,0.869520366
0.763148427,0,3.584962501,0.820346653,0.599668324
0.819539726,0,4.08418372,0.726649821,0.221532077
0.850455284,1,3.321928095,0.695779383,0.869520366
0.874928474,1,3,0.706552804,0.767383695
0.779830635,0,3.321928095,0.748353481,0.919477642
0.835632026,1,4,0.793498635,0.221532077
0.729582548,0,3.418295834,0.770298183,0.556236327
0.767138541,0,3.584962501,0.709815323,0.869520366
0.930934966,1,3.75,0.794731379,0.869520366
0.796378791,0,2.584962501,0.745839298,0.556236327
0.913806856,1,3.584962501,0.781403482,0.869520366
0.707247496,0,3.584962501,0.634438515,0.767383695
0.870104492,0,3.169925001,0.660990357,0.556236327
0.609617174,0,3.321928095,0.67814064,0.767383695
0.734318018,0,3,0.663583934,0.767383695
0.905725062,1,3.321928095,0.725076437,0.767383695
0.72905767,1,3.807354922,0.771346152,0.869520366
0.836095035,1,3.589898095,0.739667892,0.767383695
0.723210871,1,3,0.67673558,0.556236327
0.645783663,0,3.277613437,0.70263952,0.601856232
0.867247045,0,3.321928095,0.763837636,0.599668324
0.806295037,0,3,0.710450053,0.349634767
0.909826815,1,3.121928095,0.782644987,0.869520366
0.798935413,0,3.459431619,0.735033333,0.869520366
0.799784303,0,3.169925001,0.764784753,0.869520366
0.891114771,0,3.584962501,0.806035817,0.869520366
0.689994216,0,2.807354922,0.657805562,0.556236327
0.929248989,1,3.169925001,0.761503339,0.919477642
0.782035649,0,3.584962501,0.724689424,0.869520366
0.734051168,0,3.418295834,0.668851435,0.869520366
0.319215626,1,3.418295834,0.346725136,0.200108826
0.51656878,0,2.807354922,0.637797534,0.601856232
0.856977344,1,3,0.682612598,0.869520366
0.91983211,1,3.906890596,0.795017004,0.919477642
0.770447493,1,2.807354922,0.544160128,0.556236327
0.824933708,1,3,0.633593738,0.221532077
0.813302517,1,3.121928095,0.75147742,0.599668324
0.849990547,1,3,0.675658762,0.869520366
0.897264838,0,3.773557262,0.738172889,0.869520366
0.877134562,0,2,0.699911535,0.526093841
0.869502306,0,3.584962501,0.648492575,0.919477642
0.783629119,0,3,0.639261544,0.221532077
0.783760726,0,3.321928095,0.780216336,0.869520366
0.78629148,1,3.169925001,0.677018344,0.526093841
0.166824535,1,1.773557262,0.323051065,0.204765752
0.596468866,0,3.459431619,0.546354055,0.556236327
0.831974626,1,3.169925001,0.676977992,0.767383695
0.83973825,1,3.321928095,0.756148398,0.599668324
0.809447825,1,3.459431619,0.735508025,0.869520366
0.880432069,1,3.321928095,0.777219415,0.316336036
0.799988031,0,3,0.716230571,0.221532077
0.874921441,1,3.459431619,0.720941722,0.919477642
0.893947244,0,3.700439718,0.71971786,0.767383695
0.905968189,1,3.584962501,0.786316335,0.601856232
0.590145111,1,3.324862958,0.560455918,0.200108826
0.813044786,0,3,0.717094421,0.767383695
0.874974012,1,3.969815782,0.746076763,0.869520366
0.860101938,1,2.807354922,0.700250089,0.767383695
0.79959017,0,3.459431619,0.63115257,0.869520366
0.80233115,0,3.584962501,0.673246205,0.869520366
0.814742386,1,3.169925001,0.721063197,0.869520366
0.658688903,0,3.584962501,0.659231663,0.601856232
0.948028207,1,4.021928095,0.833763182,0.599668324
0.655785501,1,2.584962501,0.609445095,0.601856232
0.757395923,0,3,0.772899508,0.767383695
0.813327968,1,3.251629167,0.776340783,0.767383695
0.81506598,0,2.584962501,0.725617409,0.767383695
0.924027026,0,2.807354922,0.86375016,0.869520366
0.779387176,1,3.584962501,0.698884368,0.869520366
0.860020757,0,3.584962501,0.791352808,0.767383695
0.832526386,1,3.121928095,0.744501173,0.592324436
0.821271718,1,2.321928095,0.747997701,0.767383695
0.714473486,0,3.664497779,0.781763494,0.221532077
0.816984534,1,2.584962501,0.74052006,0.869520366
0.648928702,1,3.169925001,0.698465645,0.556236327
0.511925757,0,2.321928095,0.459914237,0.213728592
0.880344629,0,3.807354922,0.741498947,0.599668324
0.647331655,1,3.584962501,0.602319539,0.599668324
0.617608428,0,3.321928095,0.624557912,0.869520366
0.596338272,0,2.807354922,0.695216358,0.592324436
0.789291203,0,2.584962501,0.637982905,0.767383695
0.811278224,0,1.584962501,0.710630655,0.599668324
0.813720524,0,3.169925001,0.696531594,0.592324436
0.794902086,0,2.807354922,0.680562198,0.767383695
0.881838739,1,2.807354922,0.695108652,0.526093841
0.896273255,0,3.700439718,0.779142261,0.869520366
0.632878482,0,3,0.505925238,0.556236327
0.796527445,1,3.169925001,0.729369223,0.767383695
0.851523876,0,2.807354922,0.649796724,0.599668324
0.706285357,0,3,0.693217576,0.364498526
0.846095204,1,3.700439718,0.773743689,0.767383695
0.740742803,1,3.169925001,0.712974131,0.767383695
0.79906714,1,3.459431619,0.713747978,0.869520366
0.878436148,0,3,0.748493493,0.599668324
0.597782969,1,3,0.602668881,0.221532077
0.811019838,0,3.321928095,0.729171753,0.601856232
0.941060245,1,3.773557262,0.848970115,0.869520366
0.864141583,1,3.456564762,0.756465375,0.869520366
0.885475695,1,3.807354922,0.737300038,0.526093841
0.919266045,0,3.773557262,0.776209056,0.869520366
0.669241369,0,3.459431619,0.756820619,0.869520366
0.790286601,1,3.459431619,0.72642386,0.767383695
0.849897981,1,2.807354922,0.737489939,0.869520366
0.782769501,1,3.321928095,0.75131309,0.767383695
0.784989774,1,3.095795255,0.651867747,0.316336036
0.74459523,1,2.807354922,0.647975862,0.556236327
0.774490893,0,3.321928095,0.636632204,0.221532077
0.859719515,1,3.321928095,0.696035326,0.221532077
0.175991714,0,0.257999116,0.162605122,0.202781677
0.103325762,1,0.12565805,0.160284102,0.201786727
0.748170137,0,3.169925001,0.720401943,0.869520366
0.864350259,1,3.459431619,0.719744921,0.767383695
0.582352638,0,2.947702779,0.673206568,0.221532077
0.804795504,1,3.169925001,0.716190279,0.869520366
0.946255386,1,3.794653474,0.830207407,0.592324436
0.85009855,0,3.664497779,0.754506707,0.767383695
0.818146288,1,3.459431619,0.742041349,0.599668324
0.608494759,0,2.584962501,0.61246711,0.349634767
0.841337383,0,2.584962501,0.752635121,0.599668324
0.898087323,1,2.75,0.779255152,0.599668324
0.690099716,0,3.418295834,0.580509841,0.364498526
0.871030867,1,3.584962501,0.718594611,0.869520366
0.832051396,0,3.700439718,0.784656167,0.869520366
0.672557712,1,3.321928095,0.781827688,0.592324436
0.84960711,0,3.546593564,0.728970408,0.767383695
0.911986232,1,3.459431619,0.726589859,0.869520366
0.576260686,0,2.807354922,0.692154944,0.221532077
0.834939718,1,3.277613437,0.659353018,0.601856232
0.760251045,1,2.807354922,0.813193262,0.869520366
0.845164299,0,3.169925001,0.72933948,0.869520366
0.889866233,0,3.169925001,0.800119042,0.869520366
0.639950931,1,3.321928095,0.730560303,0.767383695
0.634823024,1,3.169925001,0.686833203,0.599668324
0.833863556,1,2.584962501,0.727729142,0.221532077
0.815701962,0,3.321928095,0.770386159,0.526093841
0.680547297,0,3.418295834,0.623401105,0.221532077
0.657847643,0,2.321928095,0.609705627,0.599668324
0.759152055,0,3.584962501,0.722165108,0.599668324
0.687421918,1,3.169925001,0.706406474,0.221532077
0.865934193,0,3,0.730496347,0.767383695
0.846821606,0,3.521640636,0.663882434,0.767383695
0.862083435,0,3.169925001,0.802782178,0.869520366
0.802369654,0,3.169925001,0.768047631,0.767383695
0.815978706,1,3.725480557,0.729349732,0.601856232
0.759051442,1,3,0.653291464,0.592324436
0.825909138,0,3.459431619,0.77922374,0.592324436
0.922630727,1,3.321928095,0.789231479,0.919477642
0.769143045,0,2.807354922,0.690610111,0.869520366
0.616828918,0,3,0.631878436,0.316336036
0.811752021,0,2.807354922,0.771003008,0.405639619
0.854337156,1,3.277613437,0.851093113,0.592324436
0.812195122,1,2.584962501,0.719831169,0.592324436
0.88114208,1,3,0.625034869,0.767383695
0.912947476,0,3.169925001,0.784608006,0.599668324
0.883171916,1,4,0.799696922,0.869520366
0.790380061,1,2.584962501,0.698958695,0.767383695
0.835790992,1,3.321928095,0.702610135,0.599668324
0.942232847,1,3.700439718,0.848054409,0.599668324
0.697910011,1,3,0.629911423,0.221532077
0.683783889,0,2.584962501,0.725431025,0.556236327
0.94075197,0,3.169925001,0.896808326,0.869520366
0.458606839,0,3,0.511968553,0.22024557
0.921127081,0,3.169925001,0.825039566,0.869520366
0.825890899,1,3.584962501,0.76463449,0.601856232
0.908052266,0,3.546593564,0.755461633,0.869520366
0.778487623,1,3,0.735381424,0.767383695
0.79428035,1,3.169925001,0.700333178,0.352907121
0.833635032,1,3.546593564,0.742738843,0.919477642
0.74933058,0,3.459431619,0.582213759,0.556236327
0.762582242,0,3.321928095,0.695179164,0.592324436
0.661408305,0,2,0.530610859,0.316336036
0.799742877,0,2.807354922,0.635788143,0.601856232
0.430245042,0,1.16165335,0.221128866,0.221532077
0.742123246,0,1.681860457,0.199042261,0.213728592
0.884771645,1,3.321928095,0.749035716,0.919477642
0.787940204,1,3.947702779,0.756849229,0.599668324
0.697093725,0,3.584962501,0.721579731,0.221532077
0.807411075,1,3.459431619,0.642635763,0.213728592
0.74112612,1,2.321928095,0.436315,0.592324436
0.734385908,0,3.459431619,0.651249349,0.599668324
0.534374952,0,3.169925001,0.628361344,0.599668324
0.93003583,1,3.321928095,0.774261653,0.592324436
0.77452898,0,3.459431619,0.785127759,0.364498526
0.731523454,0,3.169925001,0.724163175,0.599668324
0.759878457,1,3,0.746788204,0.869520366
0.688421249,1,2.947702779,0.728963256,0.767383695
0.755939782,0,3.499227547,0.735472143,0.352907121
0.861945987,1,3.459431619,0.722329617,0.767383695
0.792813003,0,3.807354922,0.713679075,0.767383695
0.52288872,0,2.584962501,0.665264785,0.221532077
0.842577517,0,3.546593564,0.737551749,0.869520366
0.921665609,1,3.459431619,0.780129373,0.767383695
0.790058315,1,3.584962501,0.729507089,0.869520366
0.729746521,1,2,0.586450458,0.592324436
0.805767238,1,3.277613437,0.710563958,0.869520366
0.843590856,0,3.584962501,0.799278498,0.767383695
0.550691128,0,3.277613437,0.723793983,0.221532077
0.637471914,1,2.521640636,0.506286144,0.405639619
0.860814452,1,3.121928095,0.768059075,0.202781677
